ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
20,,"Balaenoptera musculus",-59.5_97.5_1938,-59.500000,97.500000,,,1938
20,,"Balaenoptera musculus",-57.5_84.5_1938,-57.500000,84.500000,,,1938
20,,"Balaenoptera musculus",-58.5_75.5_1938,-58.500000,75.500000,,,1938
20,,"Balaenoptera musculus",-60.5_90.5_1939,-60.500000,90.500000,,,1939
20,,"Balaenoptera musculus",-63.5_90.5_1939,-63.500000,90.500000,,,1939
20,,"Balaenoptera musculus",-61.5_88.5_1939,-61.500000,88.500000,,,1939
20,,"Balaenoptera musculus",-61.5_86.5_1939,-61.500000,86.500000,,,1939
20,,"Balaenoptera musculus",-61.5_105.5_1939,-61.500000,105.500000,,,1939
20,,"Balaenoptera musculus",-60.5_105.5_1939,-60.500000,105.500000,,,1939
20,,"Balaenoptera musculus",-60.5_91.5_1947,-60.500000,91.500000,,,1947
20,,"Balaenoptera musculus",-64.5_75.5_1947,-64.500000,75.500000,,,1947
20,,"Balaenoptera musculus",-62.5_86.5_1947,-62.500000,86.500000,,,1947
20,,"Balaenoptera musculus",-59.5_83.5_1948,-59.500000,83.500000,,,1948
20,,"Balaenoptera musculus",-62.5_104.5_1949,-62.500000,104.500000,,,1949
20,,"Balaenoptera musculus",-63.5_74.5_1950,-63.500000,74.500000,,,1950
20,,"Balaenoptera musculus",-62.5_84.5_1954,-62.500000,84.500000,,,1954
21,,"Balaenoptera musculus",-58.5_89.5_1934,-58.500000,89.500000,,,1934
21,,"Balaenoptera musculus",-59.5_86.5_1934,-59.500000,86.500000,,,1934
21,,"Balaenoptera musculus",-61.5_75.5_1934,-61.500000,75.500000,,,1934
21,,"Balaenoptera musculus",-63.5_77.5_1935,-63.500000,77.500000,,,1935
21,,"Balaenoptera musculus",-58.5_102.5_1935,-58.500000,102.500000,,,1935
21,,"Balaenoptera musculus",-60.5_91.5_1935,-60.500000,91.500000,,,1935
21,,"Balaenoptera musculus",-64.5_87.5_1936,-64.500000,87.500000,,,1936
21,,"Balaenoptera musculus",-61.5_94.5_1938,-61.500000,94.500000,,,1938
21,,"Balaenoptera musculus",-62.5_96.5_1938,-62.500000,96.500000,,,1938
21,,"Balaenoptera musculus",-61.5_99.5_1938,-61.500000,99.500000,,,1938
21,,"Balaenoptera musculus",-61.5_90.5_1939,-61.500000,90.500000,,,1939
21,,"Balaenoptera musculus",-60.5_104.5_1939,-60.500000,104.500000,,,1939
21,,"Balaenoptera musculus",-62.5_85.5_1948,-62.500000,85.500000,,,1948
21,,"Balaenoptera musculus",-62.5_98.5_1949,-62.500000,98.500000,,,1949
21,,"Balaenoptera musculus",-62.5_92.5_1949,-62.500000,92.500000,,,1949
21,,"Balaenoptera musculus",-62.5_89.5_1950,-62.500000,89.500000,,,1950
21,,"Balaenoptera musculus",-62.5_79.5_1950,-62.500000,79.500000,,,1950
21,,"Balaenoptera musculus",-60.5_86.5_1951,-60.500000,86.500000,,,1951
21,,"Balaenoptera musculus",-62.5_71.5_1953,-62.500000,71.500000,,,1953
21,,"Balaenoptera musculus",-61.5_94.5_1953,-61.500000,94.500000,,,1953
21,,"Balaenoptera musculus",-62.5_86.5_1954,-62.500000,86.500000,,,1954
21,,"Balaenoptera musculus",-63.5_86.5_1955,-63.500000,86.500000,,,1955
21,,"Balaenoptera musculus",-62.5_96.5_1955,-62.500000,96.500000,,,1955
21,,"Balaenoptera musculus",-64.5_104.5_1956,-64.500000,104.500000,,,1956
21,,"Balaenoptera musculus",-64.5_82.5_1957,-64.500000,82.500000,,,1957
22,,"Balaenoptera musculus",-61.5_78.5_1933,-61.500000,78.500000,,,1933
22,,"Balaenoptera musculus",-63.5_85.5_1934,-63.500000,85.500000,,,1934
22,,"Balaenoptera musculus",-57.5_88.5_1934,-57.500000,88.500000,,,1934
22,,"Balaenoptera musculus",-60.5_59.5_1934,-60.500000,59.500000,,,1934
22,,"Balaenoptera musculus",-62.5_63.5_1934,-62.500000,63.500000,,,1934
22,,"Balaenoptera musculus",-60.5_82.5_1935,-60.500000,82.500000,,,1935
22,,"Balaenoptera musculus",-64.5_81.5_1935,-64.500000,81.500000,,,1935
22,,"Balaenoptera musculus",-59.5_63.5_1935,-59.500000,63.500000,,,1935
22,,"Balaenoptera musculus",-65.5_71.5_1935,-65.500000,71.500000,,,1935
22,,"Balaenoptera musculus",-63.5_87.5_1936,-63.500000,87.500000,,,1936
22,,"Balaenoptera musculus",-64.5_89.5_1936,-64.500000,89.500000,,,1936
22,,"Balaenoptera musculus",-62.5_89.5_1936,-62.500000,89.500000,,,1936
22,,"Balaenoptera musculus",-59.5_89.5_1937,-59.500000,89.500000,,,1937
22,,"Balaenoptera musculus",-60.5_105.5_1938,-60.500000,105.500000,,,1938
22,,"Balaenoptera musculus",-58.5_104.5_1938,-58.500000,104.500000,,,1938
22,,"Balaenoptera musculus",-62.5_97.5_1947,-62.500000,97.500000,,,1947
22,,"Balaenoptera musculus",-59.5_87.5_1948,-59.500000,87.500000,,,1948
22,,"Balaenoptera musculus",-63.5_104.5_1948,-63.500000,104.500000,,,1948
22,,"Balaenoptera musculus",-62.5_67.5_1948,-62.500000,67.500000,,,1948
22,,"Balaenoptera musculus",-61.5_86.5_1948,-61.500000,86.500000,,,1948
22,,"Balaenoptera musculus",-62.5_98.5_1948,-62.500000,98.500000,,,1948
22,,"Balaenoptera musculus",-61.5_98.5_1949,-61.500000,98.500000,,,1949
22,,"Balaenoptera musculus",-60.5_104.5_1949,-60.500000,104.500000,,,1949
22,,"Balaenoptera musculus",-62.5_91.5_1950,-62.500000,91.500000,,,1950
22,,"Balaenoptera musculus",-60.5_84.5_1950,-60.500000,84.500000,,,1950
22,,"Balaenoptera musculus",-62.5_100.5_1952,-62.500000,100.500000,,,1952
22,,"Balaenoptera musculus",-63.5_95.5_1955,-63.500000,95.500000,,,1955
22,,"Balaenoptera musculus",-63.5_84.5_1955,-63.500000,84.500000,,,1955
22,,"Balaenoptera musculus",-63.5_89.5_1956,-63.500000,89.500000,,,1956
23,,"Balaenoptera musculus",-65.5_79.5_1933,-65.500000,79.500000,,,1933
23,,"Balaenoptera musculus",-59.5_96.5_1934,-59.500000,96.500000,,,1934
23,,"Balaenoptera musculus",-60.5_93.5_1934,-60.500000,93.500000,,,1934
23,,"Balaenoptera musculus",-61.5_100.5_1934,-61.500000,100.500000,,,1934
23,,"Balaenoptera musculus",-58.5_54.5_1934,-58.500000,54.500000,,,1934
23,,"Balaenoptera musculus",-64.5_80.5_1935,-64.500000,80.500000,,,1935
23,,"Balaenoptera musculus",-63.5_81.5_1936,-63.500000,81.500000,,,1936
23,,"Balaenoptera musculus",-63.5_91.5_1937,-63.500000,91.500000,,,1937
23,,"Balaenoptera musculus",-62.5_89.5_1938,-62.500000,89.500000,,,1938
23,,"Balaenoptera musculus",-59.5_104.5_1939,-59.500000,104.500000,,,1939
23,,"Balaenoptera musculus",-59.5_85.5_1939,-59.500000,85.500000,,,1939
23,,"Balaenoptera musculus",-59.5_90.5_1947,-59.500000,90.500000,,,1947
23,,"Balaenoptera musculus",-62.5_96.5_1947,-62.500000,96.500000,,,1947
23,,"Balaenoptera musculus",-63.5_104.5_1947,-63.500000,104.500000,,,1947
23,,"Balaenoptera musculus",-62.5_102.5_1947,-62.500000,102.500000,,,1947
23,,"Balaenoptera musculus",-61.5_85.5_1948,-61.500000,85.500000,,,1948
23,,"Balaenoptera musculus",-61.5_84.5_1950,-61.500000,84.500000,,,1950
23,,"Balaenoptera musculus",-63.5_81.5_1951,-63.500000,81.500000,,,1951
23,,"Balaenoptera musculus",-61.5_65.5_1958,-61.500000,65.500000,,,1958
24,,"Balaenoptera musculus",-61.5_54.5_1934,-61.500000,54.500000,,,1934
24,,"Balaenoptera musculus",-62.5_92.5_1935,-62.500000,92.500000,,,1935
24,,"Balaenoptera musculus",-61.5_96.5_1935,-61.500000,96.500000,,,1935
24,,"Balaenoptera musculus",-59.5_61.5_1935,-59.500000,61.500000,,,1935
24,,"Balaenoptera musculus",-57.5_99.5_1935,-57.500000,99.500000,,,1935
24,,"Balaenoptera musculus",-60.5_87.5_1935,-60.500000,87.500000,,,1935
24,,"Balaenoptera musculus",-58.5_89.5_1936,-58.500000,89.500000,,,1936
24,,"Balaenoptera musculus",-61.5_91.5_1937,-61.500000,91.500000,,,1937
24,,"Balaenoptera musculus",-57.5_82.5_1938,-57.500000,82.500000,,,1938
24,,"Balaenoptera musculus",-62.5_84.5_1939,-62.500000,84.500000,,,1939
24,,"Balaenoptera musculus",-61.5_88.5_1947,-61.500000,88.500000,,,1947
24,,"Balaenoptera musculus",-62.5_80.5_1947,-62.500000,80.500000,,,1947
24,,"Balaenoptera musculus",-62.5_96.5_1949,-62.500000,96.500000,,,1949
24,,"Balaenoptera musculus",-59.5_88.5_1950,-59.500000,88.500000,,,1950
24,,"Balaenoptera musculus",-63.5_85.5_1956,-63.500000,85.500000,,,1956
25,,"Balaenoptera musculus",-57.5_55.5_1933,-57.500000,55.500000,,,1933
25,,"Balaenoptera musculus",-60.5_66.5_1934,-60.500000,66.500000,,,1934
25,,"Balaenoptera musculus",-62.5_61.5_1934,-62.500000,61.500000,,,1934
25,,"Balaenoptera musculus",-59.5_93.5_1934,-59.500000,93.500000,,,1934
25,,"Balaenoptera musculus",-59.5_67.5_1934,-59.500000,67.500000,,,1934
25,,"Balaenoptera musculus",-61.5_87.5_1934,-61.500000,87.500000,,,1934
25,,"Balaenoptera musculus",-61.5_69.5_1934,-61.500000,69.500000,,,1934
25,,"Balaenoptera musculus",-64.5_77.5_1935,-64.500000,77.500000,,,1935
25,,"Balaenoptera musculus",-61.5_90.5_1936,-61.500000,90.500000,,,1936
25,,"Balaenoptera musculus",-60.5_97.5_1937,-60.500000,97.500000,,,1937
25,,"Balaenoptera musculus",-61.5_73.5_1937,-61.500000,73.500000,,,1937
25,,"Balaenoptera musculus",-62.5_99.5_1938,-62.500000,99.500000,,,1938
25,,"Balaenoptera musculus",-62.5_103.5_1938,-62.500000,103.500000,,,1938
25,,"Balaenoptera musculus",-58.5_87.5_1938,-58.500000,87.500000,,,1938
25,,"Balaenoptera musculus",-58.5_98.5_1938,-58.500000,98.500000,,,1938
25,,"Balaenoptera musculus",-61.5_82.5_1938,-61.500000,82.500000,,,1938
25,,"Balaenoptera musculus",-62.5_101.5_1939,-62.500000,101.500000,,,1939
25,,"Balaenoptera musculus",-62.5_103.5_1939,-62.500000,103.500000,,,1939
25,,"Balaenoptera musculus",-62.5_91.5_1939,-62.500000,91.500000,,,1939
25,,"Balaenoptera musculus",-61.5_95.5_1947,-61.500000,95.500000,,,1947
25,,"Balaenoptera musculus",-62.5_92.5_1950,-62.500000,92.500000,,,1950
25,,"Balaenoptera musculus",-63.5_62.5_1951,-63.500000,62.500000,,,1951
26,,"Balaenoptera musculus",-62.5_90.5_1933,-62.500000,90.500000,,,1933
26,,"Balaenoptera musculus",-58.5_60.5_1933,-58.500000,60.500000,,,1933
26,,"Balaenoptera musculus",-57.5_87.5_1934,-57.500000,87.500000,,,1934
26,,"Balaenoptera musculus",-63.5_94.5_1934,-63.500000,94.500000,,,1934
26,,"Balaenoptera musculus",-62.5_84.5_1934,-62.500000,84.500000,,,1934
26,,"Balaenoptera musculus",-64.5_89.5_1935,-64.500000,89.500000,,,1935
26,,"Balaenoptera musculus",-62.5_75.5_1935,-62.500000,75.500000,,,1935
26,,"Balaenoptera musculus",-61.5_89.5_1936,-61.500000,89.500000,,,1936
26,,"Balaenoptera musculus",-61.5_82.5_1937,-61.500000,82.500000,,,1937
26,,"Balaenoptera musculus",-62.5_100.5_1937,-62.500000,100.500000,,,1937
26,,"Balaenoptera musculus",-61.5_92.5_1939,-61.500000,92.500000,,,1939
26,,"Balaenoptera musculus",-62.5_79.5_1947,-62.500000,79.500000,,,1947
26,,"Balaenoptera musculus",-63.5_90.5_1947,-63.500000,90.500000,,,1947
26,,"Balaenoptera musculus",-63.5_99.5_1952,-63.500000,99.500000,,,1952
26,,"Balaenoptera musculus",-64.5_55.5_1953,-64.500000,55.500000,,,1953
27,,"Balaenoptera musculus",-64.5_83.5_1933,-64.500000,83.500000,,,1933
27,,"Balaenoptera musculus",-60.5_99.5_1933,-60.500000,99.500000,,,1933
27,,"Balaenoptera musculus",-59.5_68.5_1934,-59.500000,68.500000,,,1934
27,,"Balaenoptera musculus",-61.5_80.5_1935,-61.500000,80.500000,,,1935
27,,"Balaenoptera musculus",-62.5_89.5_1935,-62.500000,89.500000,,,1935
27,,"Balaenoptera musculus",-60.5_81.5_1935,-60.500000,81.500000,,,1935
27,,"Balaenoptera musculus",-61.5_95.5_1936,-61.500000,95.500000,,,1936
27,,"Balaenoptera musculus",-60.5_88.5_1938,-60.500000,88.500000,,,1938
27,,"Balaenoptera musculus",-60.5_83.5_1939,-60.500000,83.500000,,,1939
27,,"Balaenoptera musculus",-58.5_81.5_1947,-58.500000,81.500000,,,1947
27,,"Balaenoptera musculus",-62.5_95.5_1952,-62.500000,95.500000,,,1952
27,,"Balaenoptera musculus",-61.5_102.5_1953,-61.500000,102.500000,,,1953
28,,"Balaenoptera musculus",-61.5_77.5_1934,-61.500000,77.500000,,,1934
28,,"Balaenoptera musculus",-58.5_56.5_1934,-58.500000,56.500000,,,1934
28,,"Balaenoptera musculus",-62.5_76.5_1935,-62.500000,76.500000,,,1935
28,,"Balaenoptera musculus",-57.5_91.5_1935,-57.500000,91.500000,,,1935
28,,"Balaenoptera musculus",-61.5_84.5_1935,-61.500000,84.500000,,,1935
28,,"Balaenoptera musculus",-57.5_90.5_1935,-57.500000,90.500000,,,1935
28,,"Balaenoptera musculus",-60.5_90.5_1937,-60.500000,90.500000,,,1937
28,,"Balaenoptera musculus",-60.5_82.5_1939,-60.500000,82.500000,,,1939
28,,"Balaenoptera musculus",-59.5_85.5_1948,-59.500000,85.500000,,,1948
28,,"Balaenoptera musculus",-63.5_85.5_1954,-63.500000,85.500000,,,1954
28,,"Balaenoptera musculus",-64.5_88.5_1955,-64.500000,88.500000,,,1955
29,,"Balaenoptera musculus",-60.5_85.5_1933,-60.500000,85.500000,,,1933
29,,"Balaenoptera musculus",-57.5_60.5_1934,-57.500000,60.500000,,,1934
29,,"Balaenoptera musculus",-59.5_81.5_1935,-59.500000,81.500000,,,1935
29,,"Balaenoptera musculus",-60.5_94.5_1935,-60.500000,94.500000,,,1935
29,,"Balaenoptera musculus",-58.5_84.5_1935,-58.500000,84.500000,,,1935
29,,"Balaenoptera musculus",-58.5_101.5_1935,-58.500000,101.500000,,,1935
29,,"Balaenoptera musculus",-63.5_89.5_1936,-63.500000,89.500000,,,1936
29,,"Balaenoptera musculus",-59.5_89.5_1936,-59.500000,89.500000,,,1936
29,,"Balaenoptera musculus",-59.5_87.5_1938,-59.500000,87.500000,,,1938
29,,"Balaenoptera musculus",-61.5_80.5_1939,-61.500000,80.500000,,,1939
29,,"Balaenoptera musculus",-62.5_90.5_1939,-62.500000,90.500000,,,1939
29,,"Balaenoptera musculus",-61.5_79.5_1939,-61.500000,79.500000,,,1939
29,,"Balaenoptera musculus",-61.5_83.5_1947,-61.500000,83.500000,,,1947
29,,"Balaenoptera musculus",-62.5_104.5_1947,-62.500000,104.500000,,,1947
29,,"Balaenoptera musculus",-58.5_83.5_1947,-58.500000,83.500000,,,1947
29,,"Balaenoptera musculus",-60.5_88.5_1951,-60.500000,88.500000,,,1951
29,,"Balaenoptera musculus",-62.5_85.5_1955,-62.500000,85.500000,,,1955
30,,"Balaenoptera musculus",-64.5_72.5_1932,-64.500000,72.500000,,,1932
30,,"Balaenoptera musculus",-61.5_75.5_1933,-61.500000,75.500000,,,1933
30,,"Balaenoptera musculus",-58.5_61.5_1933,-58.500000,61.500000,,,1933
30,,"Balaenoptera musculus",-62.5_103.5_1934,-62.500000,103.500000,,,1934
30,,"Balaenoptera musculus",-61.5_82.5_1934,-61.500000,82.500000,,,1934
30,,"Balaenoptera musculus",-64.5_87.5_1934,-64.500000,87.500000,,,1934
30,,"Balaenoptera musculus",-64.5_85.5_1936,-64.500000,85.500000,,,1936
30,,"Balaenoptera musculus",-60.5_98.5_1937,-60.500000,98.500000,,,1937
30,,"Balaenoptera musculus",-60.5_89.5_1938,-60.500000,89.500000,,,1938
30,,"Balaenoptera musculus",-59.5_99.5_1938,-59.500000,99.500000,,,1938
30,,"Balaenoptera musculus",-60.5_80.5_1938,-60.500000,80.500000,,,1938
30,,"Balaenoptera musculus",-61.5_101.5_1938,-61.500000,101.500000,,,1938
30,,"Balaenoptera musculus",-60.5_91.5_1939,-60.500000,91.500000,,,1939
30,,"Balaenoptera musculus",-59.5_103.5_1939,-59.500000,103.500000,,,1939
30,,"Balaenoptera musculus",-62.5_82.5_1939,-62.500000,82.500000,,,1939
30,,"Balaenoptera musculus",-60.5_83.5_1947,-60.500000,83.500000,,,1947
30,,"Balaenoptera musculus",-62.5_93.5_1953,-62.500000,93.500000,,,1953
31,,"Balaenoptera musculus",-61.5_61.5_1933,-61.500000,61.500000,,,1933
31,,"Balaenoptera musculus",-63.5_84.5_1934,-63.500000,84.500000,,,1934
31,,"Balaenoptera musculus",-60.5_97.5_1934,-60.500000,97.500000,,,1934
31,,"Balaenoptera musculus",-62.5_78.5_1935,-62.500000,78.500000,,,1935
31,,"Balaenoptera musculus",-64.5_81.5_1936,-64.500000,81.500000,,,1936
31,,"Balaenoptera musculus",-62.5_90.5_1937,-62.500000,90.500000,,,1937
31,,"Balaenoptera musculus",-60.5_96.5_1937,-60.500000,96.500000,,,1937
31,,"Balaenoptera musculus",-60.5_100.5_1937,-60.500000,100.500000,,,1937
31,,"Balaenoptera musculus",-63.5_78.5_1937,-63.500000,78.500000,,,1937
31,,"Balaenoptera musculus",-58.5_78.5_1938,-58.500000,78.500000,,,1938
31,,"Balaenoptera musculus",-61.5_95.5_1938,-61.500000,95.500000,,,1938
31,,"Balaenoptera musculus",-59.5_78.5_1938,-59.500000,78.500000,,,1938
31,,"Balaenoptera musculus",-61.5_98.5_1939,-61.500000,98.500000,,,1939
31,,"Balaenoptera musculus",-57.5_93.5_1947,-57.500000,93.500000,,,1947
31,,"Balaenoptera musculus",-61.5_87.5_1947,-61.500000,87.500000,,,1947
31,,"Balaenoptera musculus",-62.5_86.5_1948,-62.500000,86.500000,,,1948
31,,"Balaenoptera musculus",-62.5_101.5_1951,-62.500000,101.500000,,,1951
31,,"Balaenoptera musculus",-61.5_87.5_1951,-61.500000,87.500000,,,1951
31,,"Balaenoptera musculus",-63.5_78.5_1951,-63.500000,78.500000,,,1951
31,,"Balaenoptera musculus",-60.5_82.5_1951,-60.500000,82.500000,,,1951
31,,"Balaenoptera musculus",-62.5_84.5_1951,-62.500000,84.500000,,,1951
31,,"Balaenoptera musculus",-62.5_93.5_1952,-62.500000,93.500000,,,1952
32,,"Balaenoptera musculus",-62.5_95.5_1933,-62.500000,95.500000,,,1933
32,,"Balaenoptera musculus",-59.5_69.5_1934,-59.500000,69.500000,,,1934
32,,"Balaenoptera musculus",-62.5_99.5_1934,-62.500000,99.500000,,,1934
32,,"Balaenoptera musculus",-61.5_93.5_1934,-61.500000,93.500000,,,1934
32,,"Balaenoptera musculus",-60.5_72.5_1935,-60.500000,72.500000,,,1935
32,,"Balaenoptera musculus",-60.5_102.5_1935,-60.500000,102.500000,,,1935
32,,"Balaenoptera musculus",-59.5_57.5_1935,-59.500000,57.500000,,,1935
32,,"Balaenoptera musculus",-57.5_92.5_1935,-57.500000,92.500000,,,1935
32,,"Balaenoptera musculus",-60.5_87.5_1938,-60.500000,87.500000,,,1938
32,,"Balaenoptera musculus",-61.5_84.5_1939,-61.500000,84.500000,,,1939
32,,"Balaenoptera musculus",-60.5_99.5_1939,-60.500000,99.500000,,,1939
32,,"Balaenoptera musculus",-59.5_84.5_1947,-59.500000,84.500000,,,1947
32,,"Balaenoptera musculus",-61.5_91.5_1947,-61.500000,91.500000,,,1947
32,,"Balaenoptera musculus",-60.5_85.5_1947,-60.500000,85.500000,,,1947
32,,"Balaenoptera musculus",-62.5_94.5_1947,-62.500000,94.500000,,,1947
32,,"Balaenoptera musculus",-58.5_84.5_1947,-58.500000,84.500000,,,1947
32,,"Balaenoptera musculus",-62.5_82.5_1948,-62.500000,82.500000,,,1948
32,,"Balaenoptera musculus",-61.5_89.5_1948,-61.500000,89.500000,,,1948
33,,"Balaenoptera musculus",-63.5_93.5_1933,-63.500000,93.500000,,,1933
33,,"Balaenoptera musculus",-58.5_57.5_1933,-58.500000,57.500000,,,1933
33,,"Balaenoptera musculus",-59.5_77.5_1934,-59.500000,77.500000,,,1934
33,,"Balaenoptera musculus",-64.5_88.5_1935,-64.500000,88.500000,,,1935
33,,"Balaenoptera musculus",-60.5_82.5_1937,-60.500000,82.500000,,,1937
33,,"Balaenoptera musculus",-62.5_89.5_1937,-62.500000,89.500000,,,1937
33,,"Balaenoptera musculus",-61.5_85.5_1937,-61.500000,85.500000,,,1937
33,,"Balaenoptera musculus",-58.5_101.5_1938,-58.500000,101.500000,,,1938
33,,"Balaenoptera musculus",-62.5_94.5_1939,-62.500000,94.500000,,,1939
33,,"Balaenoptera musculus",-58.5_100.5_1939,-58.500000,100.500000,,,1939
33,,"Balaenoptera musculus",-63.5_105.5_1947,-63.500000,105.500000,,,1947
33,,"Balaenoptera musculus",-62.5_80.5_1948,-62.500000,80.500000,,,1948
33,,"Balaenoptera musculus",-62.5_104.5_1953,-62.500000,104.500000,,,1953
33,,"Balaenoptera musculus",-63.5_84.5_1957,-63.500000,84.500000,,,1957
34,,"Balaenoptera musculus",-65.5_73.5_1932,-65.500000,73.500000,,,1932
34,,"Balaenoptera musculus",-64.5_91.5_1933,-64.500000,91.500000,,,1933
34,,"Balaenoptera musculus",-59.5_61.5_1933,-59.500000,61.500000,,,1933
34,,"Balaenoptera musculus",-61.5_81.5_1934,-61.500000,81.500000,,,1934
34,,"Balaenoptera musculus",-57.5_71.5_1934,-57.500000,71.500000,,,1934
34,,"Balaenoptera musculus",-60.5_99.5_1935,-60.500000,99.500000,,,1935
34,,"Balaenoptera musculus",-64.5_69.5_1935,-64.500000,69.500000,,,1935
34,,"Balaenoptera musculus",-59.5_58.5_1935,-59.500000,58.500000,,,1935
34,,"Balaenoptera musculus",-60.5_101.5_1935,-60.500000,101.500000,,,1935
34,,"Balaenoptera musculus",-63.5_83.5_1936,-63.500000,83.500000,,,1936
34,,"Balaenoptera musculus",-59.5_89.5_1938,-59.500000,89.500000,,,1938
34,,"Balaenoptera musculus",-59.5_102.5_1939,-59.500000,102.500000,,,1939
34,,"Balaenoptera musculus",-62.5_81.5_1939,-62.500000,81.500000,,,1939
34,,"Balaenoptera musculus",-60.5_88.5_1947,-60.500000,88.500000,,,1947
34,,"Balaenoptera musculus",-60.5_84.5_1947,-60.500000,84.500000,,,1947
34,,"Balaenoptera musculus",-62.5_103.5_1949,-62.500000,103.500000,,,1949
34,,"Balaenoptera musculus",-61.5_91.5_1950,-61.500000,91.500000,,,1950
35,,"Balaenoptera musculus",-59.5_71.5_1934,-59.500000,71.500000,,,1934
35,,"Balaenoptera musculus",-58.5_72.5_1934,-58.500000,72.500000,,,1934
35,,"Balaenoptera musculus",-57.5_84.5_1934,-57.500000,84.500000,,,1934
35,,"Balaenoptera musculus",-59.5_86.5_1935,-59.500000,86.500000,,,1935
35,,"Balaenoptera musculus",-61.5_89.5_1935,-61.500000,89.500000,,,1935
35,,"Balaenoptera musculus",-57.5_102.5_1935,-57.500000,102.500000,,,1935
35,,"Balaenoptera musculus",-62.5_86.5_1936,-62.500000,86.500000,,,1936
35,,"Balaenoptera musculus",-62.5_95.5_1936,-62.500000,95.500000,,,1936
35,,"Balaenoptera musculus",-61.5_92.5_1937,-61.500000,92.500000,,,1937
35,,"Balaenoptera musculus",-59.5_105.5_1938,-59.500000,105.500000,,,1938
35,,"Balaenoptera musculus",-62.5_81.5_1948,-62.500000,81.500000,,,1948
36,,"Balaenoptera musculus",-63.5_78.5_1935,-63.500000,78.500000,,,1935
36,,"Balaenoptera musculus",-58.5_88.5_1936,-58.500000,88.500000,,,1936
36,,"Balaenoptera musculus",-64.5_84.5_1936,-64.500000,84.500000,,,1936
36,,"Balaenoptera musculus",-61.5_74.5_1937,-61.500000,74.500000,,,1937
36,,"Balaenoptera musculus",-62.5_98.5_1939,-62.500000,98.500000,,,1939
36,,"Balaenoptera musculus",-61.5_81.5_1939,-61.500000,81.500000,,,1939
36,,"Balaenoptera musculus",-58.5_99.5_1939,-58.500000,99.500000,,,1939
36,,"Balaenoptera musculus",-60.5_90.5_1947,-60.500000,90.500000,,,1947
36,,"Balaenoptera musculus",-62.5_84.5_1947,-62.500000,84.500000,,,1947
36,,"Balaenoptera musculus",-61.5_79.5_1948,-61.500000,79.500000,,,1948
37,,"Balaenoptera musculus",-62.5_87.5_1933,-62.500000,87.500000,,,1933
37,,"Balaenoptera musculus",-57.5_68.5_1933,-57.500000,68.500000,,,1933
37,,"Balaenoptera musculus",-61.5_102.5_1933,-61.500000,102.500000,,,1933
37,,"Balaenoptera musculus",-61.5_87.5_1935,-61.500000,87.500000,,,1935
37,,"Balaenoptera musculus",-59.5_95.5_1935,-59.500000,95.500000,,,1935
37,,"Balaenoptera musculus",-60.5_84.5_1935,-60.500000,84.500000,,,1935
37,,"Balaenoptera musculus",-63.5_82.5_1935,-63.500000,82.500000,,,1935
37,,"Balaenoptera musculus",-58.5_105.5_1938,-58.500000,105.500000,,,1938
37,,"Balaenoptera musculus",-60.5_103.5_1938,-60.500000,103.500000,,,1938
